Date,price,volume
2019-03-12 08:00:00+00:00,3862.13,209.086626
2019-03-12 08:01:00+00:00,3854.24,142.54983999
2019-03-12 08:02:00+00:00,3862.39,123.705711
2019-03-12 08:03:00+00:00,3869.5,67.765028
2019-03-12 08:04:00+00:00,3868.74,75.584638
2019-03-12 08:05:00+00:00,3870,39.62364
2019-03-12 08:06:00+00:00,3876.99,105.199495
2019-03-12 08:07:00+00:00,3873.1,55.079519
2019-03-12 08:08:00+00:00,3869.78,64.898354
2019-03-12 08:09:00+00:00,3865.4,63.669294
2019-03-12 08:10:00+00:00,3870.93,39.95191299
2019-03-12 08:11:00+00:00,3875.73,39.74077
2019-03-12 08:12:00+00:00,3874.59,54.901018
2019-03-12 08:13:00+00:00,3873.43,17.510887
2019-03-12 08:14:00+00:00,3874.01,52.279058
2019-03-12 08:15:00+00:00,3878,65.75313199
2019-03-12 08:16:00+00:00,3876.15,25.427053
2019-03-12 08:17:00+00:00,3875.41,33.760922
2019-03-12 08:18:00+00:00,3875.02,26.074819
2019-03-12 08:19:00+00:00,3877,20.50364099
2019-03-12 08:20:00+00:00,3879.61,35.704185
2019-03-12 08:21:00+00:00,3879.99,69.323639
2019-03-12 08:22:00+00:00,3878.54,68.895758
2019-03-12 08:23:00+00:00,3882.41,49.922147
2019-03-12 08:24:00+00:00,3882.14,47.587908
2019-03-12 08:25:00+00:00,3883,55.410934
2019-03-12 08:26:00+00:00,3882.77,36.388314
2019-03-12 08:27:00+00:00,3882.68,30.445589
2019-03-12 08:28:00+00:00,3880.98,37.046689
2019-03-12 08:29:00+00:00,3883,44.206852
2019-03-12 08:30:00+00:00,3883.21,31.087396
2019-03-12 08:31:00+00:00,3882.46,27.540394
2019-03-12 08:32:00+00:00,3879.8,37.268195
2019-03-12 08:33:00+00:00,3878.98,44.55697
2019-03-12 08:34:00+00:00,3875,30.197277
2019-03-12 08:35:00+00:00,3876,33.03801099
2019-03-12 08:36:00+00:00,3879.14,35.22533399
2019-03-12 08:37:00+00:00,3879.36,47.621905
2019-03-12 08:38:00+00:00,3878,24.461741
2019-03-12 08:39:00+00:00,3877.31,44.509847
2019-03-12 08:40:00+00:00,3878.42,24.433018
2019-03-12 08:41:00+00:00,3879.23,34.207281
2019-03-12 08:42:00+00:00,3880.01,20.95483799
2019-03-12 08:43:00+00:00,3881.01,38.56543099
2019-03-12 08:44:00+00:00,3880.82,30.711941
2019-03-12 08:45:00+00:00,3880.99,20.729706
2019-03-12 08:46:00+00:00,3880.21,38.261215
2019-03-12 08:47:00+00:00,3880.98,36.628281
2019-03-12 08:48:00+00:00,3880.11,25.548847
2019-03-12 08:49:00+00:00,3880.51,56.467976
2019-03-12 08:50:00+00:00,3879.38,36.452914
2019-03-12 08:51:00+00:00,3878.54,25.334143
2019-03-12 08:52:00+00:00,3878.2,39.163269
2019-03-12 08:53:00+00:00,3880.07,23.426335
2019-03-12 08:54:00+00:00,3880.13,31.83667
2019-03-12 08:55:00+00:00,3883.01,39.947007
2019-03-12 08:56:00+00:00,3880.13,21.24029
2019-03-12 08:57:00+00:00,3879.98,18.282537
2019-03-12 08:58:00+00:00,3879.97,23.546841
2019-03-12 08:59:00+00:00,3879.66,24.046056
2019-03-12 09:00:00+00:00,3878.72,26.267992
2019-03-12 09:01:00+00:00,3877.98,14.016076
2019-03-12 09:02:00+00:00,3879.04,17.41359599
2019-03-12 09:03:00+00:00,3878.98,18.30130799
2019-03-12 09:04:00+00:00,3878,19.670126
2019-03-12 09:05:00+00:00,3877.43,29.904396
2019-03-12 09:06:00+00:00,3876.3,35.44783
2019-03-12 09:07:00+00:00,3876.34,38.70988599
2019-03-12 09:08:00+00:00,3877.79,19.427633
2019-03-12 09:09:00+00:00,3878.44,26.010731
2019-03-12 09:10:00+00:00,3877.02,13.982663
2019-03-12 09:11:00+00:00,3877.25,19.890928
2019-03-12 09:12:00+00:00,3877.58,28.411376
2019-03-12 09:13:00+00:00,3877.25,25.291789
2019-03-12 09:14:00+00:00,3876.71,14.782006
2019-03-12 09:15:00+00:00,3877.36,29.833569
2019-03-12 09:16:00+00:00,3877.35,23.254159
2019-03-12 09:17:00+00:00,3877.02,30.747187
2019-03-12 09:18:00+00:00,3877.4,22.009617
2019-03-12 09:19:00+00:00,3879.37,15.885573
2019-03-12 09:20:00+00:00,3878.97,31.473483
2019-03-12 09:21:00+00:00,3879,19.295355
2019-03-12 09:22:00+00:00,3880,23.236254
2019-03-12 09:23:00+00:00,3879.89,16.481265
2019-03-12 09:24:00+00:00,3880,26.374372
2019-03-12 09:25:00+00:00,3882,35.49771
2019-03-12 09:26:00+00:00,3881.84,26.893321
2019-03-12 09:27:00+00:00,3884,24.57798
2019-03-12 09:28:00+00:00,3884.99,24.020752
2019-03-12 09:29:00+00:00,3883.98,29.001353
2019-03-12 09:30:00+00:00,3889.16,72.906146
2019-03-12 09:31:00+00:00,3888.81,72.78278
2019-03-12 09:32:00+00:00,3887.14,27.923179
2019-03-12 09:33:00+00:00,3888.98,33.971786
2019-03-12 09:34:00+00:00,3886.09,31.968334
2019-03-12 09:35:00+00:00,3886,36.74457799
2019-03-12 09:36:00+00:00,3885.06,36.12957999
2019-03-12 09:37:00+00:00,3883.98,24.66829
2019-03-12 09:38:00+00:00,3881.99,22.749852
2019-03-12 09:39:00+00:00,3881.62,24.397388
2019-03-12 09:40:00+00:00,3883.42,16.11350699
2019-03-12 09:41:00+00:00,3885.34,29.003048
2019-03-12 09:42:00+00:00,3882.37,36.807573
2019-03-12 09:43:00+00:00,3882.93,25.905931
2019-03-12 09:44:00+00:00,3880.98,34.137745
2019-03-12 09:45:00+00:00,3880.98,25.9464
2019-03-12 09:46:00+00:00,3881.17,30.526093
2019-03-12 09:47:00+00:00,3881.15,16.545829
2019-03-12 09:48:00+00:00,3881,19.828249
2019-03-12 09:49:00+00:00,3882.51,22.378532
2019-03-12 09:50:00+00:00,3881.1,28.379579
2019-03-12 09:51:00+00:00,3880.79,22.352807
2019-03-12 09:52:00+00:00,3882,28.628573
2019-03-12 09:53:00+00:00,3882,26.615587
2019-03-12 09:54:00+00:00,3882.75,21.467714
2019-03-12 09:55:00+00:00,3884,22.901403
2019-03-12 09:56:00+00:00,3885.99,27.681299
2019-03-12 09:57:00+00:00,3889.9,42.098794
2019-03-12 09:58:00+00:00,3889.87,31.181592
2019-03-12 09:59:00+00:00,3891.67,28.960745
2019-03-12 10:00:00+00:00,3889.53,102.885216
2019-03-12 10:01:00+00:00,3893.17,21.881314
2019-03-12 10:02:00+00:00,3890.36,22.604039
2019-03-12 10:03:00+00:00,3890.02,24.273312
2019-03-12 10:04:00+00:00,3891.55,38.69876699
2019-03-12 10:05:00+00:00,3892.84,18.470282
2019-03-12 10:06:00+00:00,3892.76,28.279813
2019-03-12 10:07:00+00:00,3896.71,46.989428
2019-03-12 10:08:00+00:00,3896.96,43.841619
2019-03-12 10:09:00+00:00,3896.77,42.884208
2019-03-12 10:10:00+00:00,3897.41,38.60807899
2019-03-12 10:11:00+00:00,3898,42.90505
2019-03-12 10:12:00+00:00,3899,67.829857
2019-03-12 10:13:00+00:00,3900,40.482888
2019-03-12 10:14:00+00:00,3899,58.010043
2019-03-12 10:15:00+00:00,3898.17,23.078066
2019-03-12 10:16:00+00:00,3899,38.75220199
2019-03-12 10:17:00+00:00,3898.71,29.884721
2019-03-12 10:18:00+00:00,3899.12,35.883666
2019-03-12 10:19:00+00:00,3900.25,27.245078
2019-03-12 10:20:00+00:00,3900.02,42.250119
2019-03-12 10:21:00+00:00,3899.25,42.341982
2019-03-12 10:22:00+00:00,3898.48,18.83646999
2019-03-12 10:23:00+00:00,3900.6,36.104609
2019-03-12 10:24:00+00:00,3900.04,33.907317
2019-03-12 10:25:00+00:00,3902.19,40.086208
2019-03-12 10:26:00+00:00,3903.04,29.595016
2019-03-12 10:27:00+00:00,3903.86,48.269259
2019-03-12 10:28:00+00:00,3902.21,59.585594
2019-03-12 10:29:00+00:00,3901.99,57.41631
2019-03-12 10:30:00+00:00,3901.66,33.382286
2019-03-12 10:31:00+00:00,3900.55,30.215737
2019-03-12 10:32:00+00:00,3898.93,23.496115
2019-03-12 10:33:00+00:00,3898.46,22.373844
2019-03-12 10:34:00+00:00,3894.06,40.067433
2019-03-12 10:35:00+00:00,3896.01,25.575163
2019-03-12 10:36:00+00:00,3894.97,35.556633
2019-03-12 10:37:00+00:00,3895.37,27.375614
2019-03-12 10:38:00+00:00,3896.47,34.970908
2019-03-12 10:39:00+00:00,3896.28,49.254552
2019-03-12 10:40:00+00:00,3896.25,17.207618
2019-03-12 10:41:00+00:00,3896.34,26.158864
2019-03-12 10:42:00+00:00,3895.98,15.941381
2019-03-12 10:43:00+00:00,3895.98,21.092122
2019-03-12 10:44:00+00:00,3894.89,21.279089
2019-03-12 10:45:00+00:00,3893.95,28.9636
2019-03-12 10:46:00+00:00,3893.97,28.00602
2019-03-12 10:47:00+00:00,3892.7,23.820771
2019-03-12 10:48:00+00:00,3893.33,16.713967
2019-03-12 10:49:00+00:00,3892.12,11.596156
2019-03-12 10:50:00+00:00,3893.46,32.025626
2019-03-12 10:51:00+00:00,3892.97,11.529255
2019-03-12 10:52:00+00:00,3894.23,18.015511
2019-03-12 10:53:00+00:00,3893.01,16.058101
2019-03-12 10:54:00+00:00,3892.01,37.157659
2019-03-12 10:55:00+00:00,3891.98,29.986368
2019-03-12 10:56:00+00:00,3890.04,25.476144
2019-03-12 10:57:00+00:00,3888.53,30.475646
2019-03-12 10:58:00+00:00,3890.78,31.288053
2019-03-12 10:59:00+00:00,3890.79,55.487605
2019-03-12 11:00:00+00:00,3892.79,22.247482
2019-03-12 11:01:00+00:00,3893.46,41.318551
2019-03-12 11:02:00+00:00,3894.78,19.555098
2019-03-12 11:03:00+00:00,3893.98,16.905763
2019-03-12 11:04:00+00:00,3895,22.83158
2019-03-12 11:05:00+00:00,3895.15,40.257584
2019-03-12 11:06:00+00:00,3896.11,55.420236
2019-03-12 11:07:00+00:00,3896.99,39.211958
2019-03-12 11:08:00+00:00,3895,50.512042
2019-03-12 11:09:00+00:00,3894.99,68.91979999
2019-03-12 11:10:00+00:00,3890,121.338913
2019-03-12 11:11:00+00:00,3889.95,87.119478
2019-03-12 11:12:00+00:00,3889.98,35.586182
2019-03-12 11:13:00+00:00,3888.01,24.590332
2019-03-12 11:14:00+00:00,3888,15.407936
2019-03-12 11:15:00+00:00,3886.99,31.150879
2019-03-12 11:16:00+00:00,3886.98,18.613157
2019-03-12 11:17:00+00:00,3884.6,46.550935
2019-03-12 11:18:00+00:00,3885.2,12.495824
2019-03-12 11:19:00+00:00,3886.58,25.840719
2019-03-12 11:20:00+00:00,3884.61,25.176627
2019-03-12 11:21:00+00:00,3884.73,14.480657
2019-03-12 11:22:00+00:00,3884.7,17.671229
2019-03-12 11:23:00+00:00,3884,23.065369
2019-03-12 11:24:00+00:00,3884.42,16.029988
2019-03-12 11:25:00+00:00,3885.35,16.115364
2019-03-12 11:26:00+00:00,3885.41,22.204397
2019-03-12 11:27:00+00:00,3885.99,24.909776
2019-03-12 11:28:00+00:00,3885.99,21.250914
2019-03-12 11:29:00+00:00,3885.77,12.237181
2019-03-12 11:30:00+00:00,3886,19.81563299
2019-03-12 11:31:00+00:00,3888.43,26.446956
2019-03-12 11:32:00+00:00,3890.2,22.577352
2019-03-12 11:33:00+00:00,3890.27,20.190345
2019-03-12 11:34:00+00:00,3890.54,16.337271
2019-03-12 11:35:00+00:00,3891.25,29.620773
2019-03-12 11:36:00+00:00,3893.1,32.085334
2019-03-12 11:37:00+00:00,3891.57,24.279792
2019-03-12 11:38:00+00:00,3892.41,15.210352
2019-03-12 11:39:00+00:00,3891.29,13.994301
2019-03-12 11:40:00+00:00,3889.72,27.816803
2019-03-12 11:41:00+00:00,3890.14,17.352647
2019-03-12 11:42:00+00:00,3888,22.450682
2019-03-12 11:43:00+00:00,3885.46,17.628096
2019-03-12 11:44:00+00:00,3885.63,15.358263
2019-03-12 11:45:00+00:00,3886.69,15.726512
2019-03-12 11:46:00+00:00,3886.67,9.29805799
2019-03-12 11:47:00+00:00,3887.01,18.42687099
2019-03-12 11:48:00+00:00,3886.09,10.257066
2019-03-12 11:49:00+00:00,3886,13.137048
2019-03-12 11:50:00+00:00,3886.93,12.012432
2019-03-12 11:51:00+00:00,3885.8,11.382507
2019-03-12 11:52:00+00:00,3885.14,14.523536
2019-03-12 11:53:00+00:00,3884.72,23.597448
2019-03-12 11:54:00+00:00,3884.89,16.089875
2019-03-12 11:55:00+00:00,3885.88,11.549896
2019-03-12 11:56:00+00:00,3883.61,18.512234
2019-03-12 11:57:00+00:00,3884.91,13.557061
2019-03-12 11:58:00+00:00,3883.96,11.99441
2019-03-12 11:59:00+00:00,3885.18,20.70042099
2019-03-12 12:00:00+00:00,3885.18,22.843246
2019-03-12 12:01:00+00:00,3886.34,26.549042
2019-03-12 12:02:00+00:00,3885.84,18.722964
2019-03-12 12:03:00+00:00,3885.03,12.78052
2019-03-12 12:04:00+00:00,3884.03,25.397445
2019-03-12 12:05:00+00:00,3886.06,15.812625
2019-03-12 12:06:00+00:00,3887.11,30.791691
2019-03-12 12:07:00+00:00,3887.53,11.348931
2019-03-12 12:08:00+00:00,3887.01,11.367809
2019-03-12 12:09:00+00:00,3886.65,14.000969
2019-03-12 12:10:00+00:00,3886.99,13.067973
2019-03-12 12:11:00+00:00,3887.01,12.011559
2019-03-12 12:12:00+00:00,3888.17,34.180019
2019-03-12 12:13:00+00:00,3889.04,13.530532
2019-03-12 12:14:00+00:00,3889.02,10.54104199
2019-03-12 12:15:00+00:00,3888.93,10.851659
2019-03-12 12:16:00+00:00,3889.49,15.767548
2019-03-12 12:17:00+00:00,3888.12,15.938119
2019-03-12 12:18:00+00:00,3888.01,18.530854
2019-03-12 12:19:00+00:00,3888.45,15.89757
2019-03-12 12:20:00+00:00,3888.48,29.022895
2019-03-12 12:21:00+00:00,3888.82,10.040695
2019-03-12 12:22:00+00:00,3889.06,21.554621
2019-03-12 12:23:00+00:00,3889.81,19.664043
2019-03-12 12:24:00+00:00,3889.02,14.19016
2019-03-12 12:25:00+00:00,3889,9.64185299
2019-03-12 12:26:00+00:00,3888.98,24.70788
2019-03-12 12:27:00+00:00,3890.21,17.775564
2019-03-12 12:28:00+00:00,3890.01,31.61248
2019-03-12 12:29:00+00:00,3891.86,46.320144
2019-03-12 12:30:00+00:00,3894,41.982434
2019-03-12 12:31:00+00:00,3894.57,36.78152999
2019-03-12 12:32:00+00:00,3893.14,16.391153
2019-03-12 12:33:00+00:00,3893.12,18.604842
2019-03-12 12:34:00+00:00,3893.24,22.235477
2019-03-12 12:35:00+00:00,3894.34,28.696553
2019-03-12 12:36:00+00:00,3894.66,15.130229
2019-03-12 12:37:00+00:00,3895.4,16.245452
2019-03-12 12:38:00+00:00,3896.87,15.077946
2019-03-12 12:39:00+00:00,3895.94,17.00684
2019-03-12 12:40:00+00:00,3895,16.14908
2019-03-12 12:41:00+00:00,3896.21,23.532921
2019-03-12 12:42:00+00:00,3895.77,35.701783
2019-03-12 12:43:00+00:00,3895.86,26.299255
2019-03-12 12:44:00+00:00,3895.04,13.04547
2019-03-12 12:45:00+00:00,3896.18,19.334335
2019-03-12 12:46:00+00:00,3896.12,24.779266
2019-03-12 12:47:00+00:00,3897.5,24.520449
2019-03-12 12:48:00+00:00,3895.87,13.390202
2019-03-12 12:49:00+00:00,3896.59,18.849737
2019-03-12 12:50:00+00:00,3896.03,19.735406
2019-03-12 12:51:00+00:00,3894.72,16.995225
2019-03-12 12:52:00+00:00,3895.03,12.890581
2019-03-12 12:53:00+00:00,3895.36,25.8794
2019-03-12 12:54:00+00:00,3896,25.31378
2019-03-12 12:55:00+00:00,3896.47,33.218235
2019-03-12 12:56:00+00:00,3897.18,25.153429
2019-03-12 12:57:00+00:00,3897.17,34.290984
2019-03-12 12:58:00+00:00,3897.19,39.056877
2019-03-12 12:59:00+00:00,3897.11,16.911698
2019-03-12 13:00:00+00:00,3899.64,50.969869
2019-03-12 13:01:00+00:00,3899.89,21.883764
2019-03-12 13:02:00+00:00,3900.21,54.660958
2019-03-12 13:03:00+00:00,3900,24.522105
2019-03-12 13:04:00+00:00,3901.06,58.694316
2019-03-12 13:05:00+00:00,3899.71,24.105963
2019-03-12 13:06:00+00:00,3899.78,22.370045
2019-03-12 13:07:00+00:00,3899.84,14.712532
2019-03-12 13:08:00+00:00,3900,23.374197
2019-03-12 13:09:00+00:00,3900.43,34.564921
2019-03-12 13:10:00+00:00,3900,61.447278
2019-03-12 13:11:00+00:00,3895.64,35.26258099
2019-03-12 13:12:00+00:00,3896.22,14.062215
2019-03-12 13:13:00+00:00,3897.5,19.3911
2019-03-12 13:14:00+00:00,3894.1,31.980305
2019-03-12 13:15:00+00:00,3894.16,20.02734
2019-03-12 13:16:00+00:00,3893.43,19.621451
2019-03-12 13:17:00+00:00,3893.25,22.522417
2019-03-12 13:18:00+00:00,3894.07,20.110399
2019-03-12 13:19:00+00:00,3893.83,17.930218
2019-03-12 13:20:00+00:00,3894.14,17.694599
2019-03-12 13:21:00+00:00,3893.77,27.828983
2019-03-12 13:22:00+00:00,3892.18,21.460069
2019-03-12 13:23:00+00:00,3888.98,37.364328
2019-03-12 13:24:00+00:00,3888.38,20.43215899
2019-03-12 13:25:00+00:00,3887,25.190836
2019-03-12 13:26:00+00:00,3889.34,25.683444
2019-03-12 13:27:00+00:00,3889.33,22.126502
2019-03-12 13:28:00+00:00,3890.58,22.646705
2019-03-12 13:29:00+00:00,3892.95,21.494177
2019-03-12 13:30:00+00:00,3894.04,31.194199
2019-03-12 13:31:00+00:00,3895,24.230628
2019-03-12 13:32:00+00:00,3895.23,25.645211
2019-03-12 13:33:00+00:00,3894.1,15.679821
2019-03-12 13:34:00+00:00,3893.57,20.40162799
2019-03-12 13:35:00+00:00,3895.98,50.306019
2019-03-12 13:36:00+00:00,3894.06,22.219947
2019-03-12 13:37:00+00:00,3894.92,12.645771
2019-03-12 13:38:00+00:00,3894.65,15.346579
2019-03-12 13:39:00+00:00,3895,37.484138
2019-03-12 13:40:00+00:00,3894.13,17.20384599
2019-03-12 13:41:00+00:00,3894,32.88270099
2019-03-12 13:42:00+00:00,3893,24.631067
2019-03-12 13:43:00+00:00,3890.21,48.430557
2019-03-12 13:44:00+00:00,3891.81,21.882321
2019-03-12 13:45:00+00:00,3890,38.724085
2019-03-12 13:46:00+00:00,3889.84,23.713574
2019-03-12 13:47:00+00:00,3892.68,28.843343
2019-03-12 13:48:00+00:00,3895,22.873376
2019-03-12 13:49:00+00:00,3894.79,31.925647
2019-03-12 13:50:00+00:00,3894.93,13.136797
2019-03-12 13:51:00+00:00,3893.74,13.326022
2019-03-12 13:52:00+00:00,3893.69,21.589609
2019-03-12 13:53:00+00:00,3894.06,26.966764
2019-03-12 13:54:00+00:00,3895.97,44.903959
2019-03-12 13:55:00+00:00,3895.97,50.91156
2019-03-12 13:56:00+00:00,3895.73,20.145554
2019-03-12 13:57:00+00:00,3895.21,19.24624499
2019-03-12 13:58:00+00:00,3894,33.54863499
2019-03-12 13:59:00+00:00,3894.71,20.780619
2019-03-12 14:00:00+00:00,3894.37,32.64316199
2019-03-12 14:01:00+00:00,3893.98,20.657773
2019-03-12 14:02:00+00:00,3893.96,28.912449
2019-03-12 14:03:00+00:00,3892.52,15.498364
2019-03-12 14:04:00+00:00,3891.87,16.21204699
2019-03-12 14:05:00+00:00,3893.36,30.775057
2019-03-12 14:06:00+00:00,3894.37,18.243928
2019-03-12 14:07:00+00:00,3893.83,12.594759
2019-03-12 14:08:00+00:00,3894.48,27.953085
2019-03-12 14:09:00+00:00,3892.86,24.291935
2019-03-12 14:10:00+00:00,3893.31,28.783945
2019-03-12 14:11:00+00:00,3893.38,20.937812
2019-03-12 14:12:00+00:00,3892.86,13.517804
2019-03-12 14:13:00+00:00,3892.94,23.057539
2019-03-12 14:14:00+00:00,3892.5,30.821087
2019-03-12 14:15:00+00:00,3892.59,30.358832
2019-03-12 14:16:00+00:00,3892.3,25.101194
2019-03-12 14:17:00+00:00,3893.87,23.556829
2019-03-12 14:18:00+00:00,3892.6,23.341053
2019-03-12 14:19:00+00:00,3892.5,18.974614
2019-03-12 14:20:00+00:00,3892.13,28.387569
2019-03-12 14:21:00+00:00,3892.1,26.446146
2019-03-12 14:22:00+00:00,3891.96,19.539097
2019-03-12 14:23:00+00:00,3891.88,18.577902
2019-03-12 14:24:00+00:00,3891,16.88633799
2019-03-12 14:25:00+00:00,3890.43,21.200603
2019-03-12 14:26:00+00:00,3889.43,31.922562
2019-03-12 14:27:00+00:00,3890,51.022217
2019-03-12 14:28:00+00:00,3890.25,17.540749
2019-03-12 14:29:00+00:00,3890,20.22257799
2019-03-12 14:30:00+00:00,3889.9,22.395695
2019-03-12 14:31:00+00:00,3890.92,18.170245
2019-03-12 14:32:00+00:00,3889.29,19.757807
2019-03-12 14:33:00+00:00,3891,28.070067
2019-03-12 14:34:00+00:00,3891.5,33.642712
2019-03-12 14:35:00+00:00,3891.04,56.868046
2019-03-12 14:36:00+00:00,3890.02,38.380016
2019-03-12 14:37:00+00:00,3890.48,15.715711
2019-03-12 14:38:00+00:00,3891.01,20.759252
2019-03-12 14:39:00+00:00,3891.38,34.921539
2019-03-12 14:40:00+00:00,3892.63,25.069176
2019-03-12 14:41:00+00:00,3892.46,28.271464
2019-03-12 14:42:00+00:00,3892.47,17.76176299
2019-03-12 14:43:00+00:00,3892.71,33.027744
2019-03-12 14:44:00+00:00,3892.69,13.799851
2019-03-12 14:45:00+00:00,3892.97,19.930051
2019-03-12 14:46:00+00:00,3893.36,15.55913
2019-03-12 14:47:00+00:00,3893.14,29.272329
2019-03-12 14:48:00+00:00,3892.97,16.60735
2019-03-12 14:49:00+00:00,3891.73,21.969916
2019-03-12 14:50:00+00:00,3892.7,18.531672
2019-03-12 14:51:00+00:00,3893.26,16.16850399
2019-03-12 14:52:00+00:00,3893.48,16.269209
2019-03-12 14:53:00+00:00,3891.67,17.746846
2019-03-12 14:54:00+00:00,3891.3,15.35829
2019-03-12 14:55:00+00:00,3891,20.513016
2019-03-12 14:56:00+00:00,3890.22,11.101189
2019-03-12 14:57:00+00:00,3892.99,63.128812
2019-03-12 14:58:00+00:00,3892.14,12.351465
2019-03-12 14:59:00+00:00,3893.72,18.800991
2019-03-12 15:00:00+00:00,3894.08,11.654941
2019-03-12 15:01:00+00:00,3893.9,23.116923
2019-03-12 15:02:00+00:00,3892.13,15.964141
2019-03-12 15:03:00+00:00,3892.87,25.753135
2019-03-12 15:04:00+00:00,3892.85,12.980703
2019-03-12 15:05:00+00:00,3892.42,100.247561
2019-03-12 15:06:00+00:00,3892.52,15.859774
2019-03-12 15:07:00+00:00,3892,25.524736
2019-03-12 15:08:00+00:00,3892.51,13.245821
2019-03-12 15:09:00+00:00,3892.51,17.8851
2019-03-12 15:10:00+00:00,3890.91,20.043436
2019-03-12 15:11:00+00:00,3891.01,17.786561
2019-03-12 15:12:00+00:00,3890,10.1057
2019-03-12 15:13:00+00:00,3890.4,14.393435
2019-03-12 15:14:00+00:00,3891.11,10.710036
2019-03-12 15:15:00+00:00,3890.62,13.729838
2019-03-12 15:16:00+00:00,3888.19,23.656561
2019-03-12 15:17:00+00:00,3888.79,19.732349
2019-03-12 15:18:00+00:00,3886.45,38.375496
2019-03-12 15:19:00+00:00,3887.68,15.85703
2019-03-12 15:20:00+00:00,3887.54,10.485549
2019-03-12 15:21:00+00:00,3888.26,12.257699
2019-03-12 15:22:00+00:00,3888.26,14.562298
2019-03-12 15:23:00+00:00,3888.89,12.591747
2019-03-12 15:24:00+00:00,3888.03,18.44102399
2019-03-12 15:25:00+00:00,3887,24.108501
2019-03-12 15:26:00+00:00,3886.87,25.373624
2019-03-12 15:27:00+00:00,3885.84,18.085887
2019-03-12 15:28:00+00:00,3885.67,13.426275
2019-03-12 15:29:00+00:00,3885.61,16.087971
2019-03-12 15:30:00+00:00,3886.66,15.010137
2019-03-12 15:31:00+00:00,3885.52,10.878137
2019-03-12 15:32:00+00:00,3886.28,15.942852
2019-03-12 15:33:00+00:00,3885.5,19.08208
2019-03-12 15:34:00+00:00,3886.36,11.519549
2019-03-12 15:35:00+00:00,3886.69,10.185072
2019-03-12 15:36:00+00:00,3886.65,21.898394
2019-03-12 15:37:00+00:00,3887.22,12.679628
2019-03-12 15:38:00+00:00,3886.94,15.076721
2019-03-12 15:39:00+00:00,3886.95,16.351364
2019-03-12 15:40:00+00:00,3887.76,16.489313
2019-03-12 15:41:00+00:00,3886.16,25.950385
2019-03-12 15:42:00+00:00,3885.15,15.226978
2019-03-12 15:43:00+00:00,3884.6,12.316914
2019-03-12 15:44:00+00:00,3884.6,18.753478
2019-03-12 15:45:00+00:00,3883.97,20.122065
2019-03-12 15:46:00+00:00,3883.55,13.173054
2019-03-12 15:47:00+00:00,3877.78,72.569714
2019-03-12 15:48:00+00:00,3875.43,68.76742299
2019-03-12 15:49:00+00:00,3869.82,82.599394
2019-03-12 15:50:00+00:00,3873,73.931055
2019-03-12 15:51:00+00:00,3874,39.952525
2019-03-12 15:52:00+00:00,3873.21,24.241822
2019-03-12 15:53:00+00:00,3877.4,25.882049
2019-03-12 15:54:00+00:00,3876.21,14.054616
2019-03-12 15:55:00+00:00,3873.46,27.800515
2019-03-12 15:56:00+00:00,3868.86,34.209803
2019-03-12 15:57:00+00:00,3869.2,20.06932
2019-03-12 15:58:00+00:00,3873.62,30.608855
2019-03-12 15:59:00+00:00,3872.59,26.829543
2019-03-12 16:00:00+00:00,3871.6,23.970036
2019-03-12 16:01:00+00:00,3871.41,28.158582
2019-03-12 16:02:00+00:00,3869.67,35.426077
2019-03-12 16:03:00+00:00,3867.19,59.971759
2019-03-12 16:04:00+00:00,3867.52,40.992966
2019-03-12 16:05:00+00:00,3867.73,28.561327
2019-03-12 16:06:00+00:00,3869.98,22.676499
2019-03-12 16:07:00+00:00,3869.18,36.395574
2019-03-12 16:08:00+00:00,3870.93,28.036305
2019-03-12 16:09:00+00:00,3871.18,23.185451
2019-03-12 16:10:00+00:00,3874,54.284391
2019-03-12 16:11:00+00:00,3873.73,27.1504
2019-03-12 16:12:00+00:00,3873.98,32.129073
2019-03-12 16:13:00+00:00,3875.8,51.244437
2019-03-12 16:14:00+00:00,3880.65,53.985005
2019-03-12 16:15:00+00:00,3882.04,60.283288
2019-03-12 16:16:00+00:00,3882.21,42.453955
2019-03-12 16:17:00+00:00,3881.5,23.977775
2019-03-12 16:18:00+00:00,3878.16,23.995024
2019-03-12 16:19:00+00:00,3882.81,35.546301
2019-03-12 16:20:00+00:00,3883.99,18.332685
2019-03-12 16:21:00+00:00,3882.92,19.790098
2019-03-12 16:22:00+00:00,3883.33,26.301161
2019-03-12 16:23:00+00:00,3882.9,21.39611199
2019-03-12 16:24:00+00:00,3883.12,25.229039
2019-03-12 16:25:00+00:00,3884.92,34.510533
2019-03-12 16:26:00+00:00,3885,44.472047
2019-03-12 16:27:00+00:00,3883.71,21.734443
2019-03-12 16:28:00+00:00,3883.77,67.039727
2019-03-12 16:29:00+00:00,3884.72,26.867649
2019-03-12 16:30:00+00:00,3882.56,36.466209
2019-03-12 16:31:00+00:00,3882.31,50.794102
2019-03-12 16:32:00+00:00,3883.08,20.528339
2019-03-12 16:33:00+00:00,3881.33,36.236444
2019-03-12 16:34:00+00:00,3882.96,46.347874
2019-03-12 16:35:00+00:00,3880.04,35.90366499
2019-03-12 16:36:00+00:00,3881.06,27.680416
2019-03-12 16:37:00+00:00,3880.97,20.590202
2019-03-12 16:38:00+00:00,3882.3,17.440779
2019-03-12 16:39:00+00:00,3881.66,16.823889
2019-03-12 16:40:00+00:00,3883.21,49.706804
